0;0.399;0;0;276.536;ltr;false;false
90;0.399;0;0;276.536;ltr;false;false
810;0.042;0;0;276.517;ltr;false;false
900;0.042;0;0;276.517;ltr;false;false
1710;0.096;0;0;276.497;ltr;false;false
1800;0.096;0;0;276.497;ltr;false;false
2610;-0.495;0;0;276.477;rtl;false;true
2700;-0.495;0;0;276.477;rtl;false;true
3510;-0.014;0;0;276.536;rtl;false;false
3600;-0.014;0;0;276.536;rtl;false;false
4410;-0.057;0;0;276.596;rtl;false;false
4500;-0.057;0;0;276.596;rtl;false;false
5310;0.09;0;0;276.655;ltr;false;true
5400;0.09;0;0;276.655;ltr;false;true
6210;-0.022;0;0;276.714;rtl;false;true
6300;-0.022;0;0;276.714;rtl;false;true
7110;-0.053;0;0;276.806;rtl;false;false
7200;-0.053;0;0;276.806;rtl;false;false
8010;-0.012;0;0;276.898;rtl;false;false
8100;-0.012;0;0;276.898;rtl;false;false
8910;-0.087;0;0;276.99;rtl;false;false
9000;-0.087;0;0;276.99;rtl;false;false
9810;-0.097;0;0;277.082;rtl;false;false
9900;-0.097;0;0;277.082;rtl;false;false
10710;-0.034;0;0;277.174;rtl;false;false
10800;-0.034;0;0;277.174;rtl;false;false
11610;-0.241;0;0;277.265;rtl;false;false
11700;-0.241;0;0;277.265;rtl;false;false
12510;1.37;0;0;277.357;ltr;false;true
12600;1.37;0;0;277.357;ltr;false;true
13410;2.012;0;0;277.448;ltr;false;false
13500;2.012;0;0;277.448;ltr;false;false
14310;-1.732;0;0;277.5;rtl;false;true
14400;-1.732;0;0;277.5;rtl;false;true
15210;3.215;0;0;277.552;ltr;false;true
15300;3.215;0;0;277.552;ltr;false;true
16110;2.021;0;0;277.604;ltr;false;false
16200;2.021;0;0;277.604;ltr;false;false
17010;3.779;0;0;277.656;ltr;false;false
17100;3.779;0;0;277.656;ltr;false;false
17910;1.009;0;0;277.721;ltr;false;false
18000;1.009;0;0;277.721;ltr;false;false
18810;2.294;0;0;277.786;ltr;false;false
18900;2.294;0;0;277.786;ltr;false;false
19710;2.501;0;0;277.851;ltr;false;false
19800;2.501;0;0;277.851;ltr;false;false
20610;2.427;0;0;277.916;ltr;false;false
20700;2.427;0;0;277.916;ltr;false;false
21510;3.096;0;0;278.013;ltr;false;false
21600;3.096;0;0;278.013;ltr;false;false
22410;2.8;0;0;278.11;ltr;false;false
22500;2.8;0;0;278.11;ltr;false;false
23310;1.369;0;0;278.207;ltr;false;false
23400;1.369;0;0;278.207;ltr;false;false
24210;2.283;0;0;278.304;ltr;false;false
24300;2.283;0;0;278.304;ltr;false;false
25110;1.147;0;0;278.413;ltr;false;false
25200;1.147;0;0;278.413;ltr;false;false
26010;3.487;0;0;278.523;ltr;false;false
26100;3.487;0;0;278.523;ltr;false;false
26910;1.754;0;0;278.632;ltr;false;false
27000;1.754;0;0;278.632;ltr;false;false
27810;2.144;0;0;278.741;ltr;false;false
27900;2.144;0;0;278.741;ltr;false;false
28710;3.395;0;0;278.78;ltr;false;false
28800;3.395;0;0;278.78;ltr;false;false
29610;2.896;0;0;278.818;ltr;false;false
29700;2.896;0;0;278.818;ltr;false;false
30510;3.083;0;0;278.857;ltr;false;false
30600;3.083;0;0;278.857;ltr;false;false
31410;1.311;0;0;278.895;ltr;false;false
31500;1.311;0;0;278.895;ltr;false;false
